,idf_weights
melokal,9.336510291290791
melody,9.336510291290791
melodi,9.336510291290791
melirik,9.336510291290791
melimpah,9.336510291290791
mazseh,9.336510291290791
memenya,9.336510291290791
mayu,9.336510291290791
mayan,9.336510291290791
mantepp,9.336510291290791
mantapujiwa,9.336510291290791
mantapph,9.336510291290791
mantapp,9.336510291290791
mantapntanggal,9.336510291290791
manjurr,9.336510291290791
manjat,9.336510291290791
mangsut,9.336510291290791
mangsud,9.336510291290791
mangga,9.336510291290791
mangatttt,9.336510291290791
mangatt,9.336510291290791
mangaatttss,9.336510291290791
manusiansharing,9.336510291290791
manga,9.336510291290791
mandikah,9.336510291290791
mandian,9.336510291290791
mandalika,9.336510291290791
mancap,9.336510291290791
manajemen,9.336510291290791
manaaaaaaa,9.336510291290791
manaa,9.336510291290791
mampit,9.336510291290791
mampirn,9.336510291290791
mampiirr,9.336510291290791
mamanya,9.336510291290791
maman,9.336510291290791
mamamiti,9.336510291290791
mane,9.336510291290791
maoh,9.336510291290791
maou,9.336510291290791
maping,9.336510291290791
mauuu,9.336510291290791
maung,9.336510291290791
mattoangin,9.336510291290791
matter,9.336510291290791
matkul,9.336510291290791
math,9.336510291290791
materi,9.336510291290791
match,9.336510291290791
matamu,9.336510291290791
matahari,9.336510291290791
mat,9.336510291290791
masyallah,9.336510291290791
masya,9.336510291290791
masukkin,9.336510291290791
mastiin,9.336510291290791
masters,9.336510291290791
masterrrrrrrrrrrrrrnminggu,9.336510291290791
masseh,9.336510291290791
masaknya,9.336510291290791
masakan,9.336510291290791
marvel,9.336510291290791
marker,9.336510291290791
marke,9.336510291290791
marhabanyaramadhan,9.336510291290791
marc,9.336510291290791
marahwnoh,9.336510291290791
mara,9.336510291290791
mar,9.336510291290791
maps,9.336510291290791
mayashi,9.336510291290791
memeriahkan,9.336510291290791
memotivasi,9.336510291290791
mempelai,9.336510291290791
mengkostum,9.336510291290791
mengkilat,9.336510291290791
mengkerut,9.336510291290791
mengirimi,9.336510291290791
menginisiasi,9.336510291290791
mengikuti,9.336510291290791
menghorror,9.336510291290791
menghoror,9.336510291290791
menghormati,9.336510291290791
menghormat,9.336510291290791
menghindari,9.336510291290791
menghancurkan,9.336510291290791
menghadehh,9.336510291290791
menglanjut,9.336510291290791
menghabiskan,9.336510291290791
menggokil,9.336510291290791
menggelegarkan,9.336510291290791
mengganggu,9.336510291290791
menggambarnya,9.336510291290791
menggambarkan,9.336510291290791
menggali,9.336510291290791
mengetahui,9.336510291290791
mengendarai,9.336510291290791
mengembangkan,9.336510291290791
mengembalikan,9.336510291290791
mengeluarkan,9.336510291290791
mengejutkan,9.336510291290791
mengejek,9.336510291290791
menggunak,9.336510291290791
mengmerci,9.336510291290791
mengobrol,9.336510291290791
mengonsumsi,9.336510291290791
menumpuk,9.336510291290791
menumbalkan,9.336510291290791
menuduh,9.336510291290791
menteri,9.336510291290791
mentalmu,9.336510291290791
mentah,9.336510291290791
menparekraf,9.336510291290791
menontonnnananlive,9.336510291290791
menolak,9.336510291290791
menkrepp,9.336510291290791
menjelaskan,9.336510291290791
menjelajahi,9.336510291290791
menjela,9.336510291290791
menitiskan,9.336510291290791
menipu,9.336510291290791
meninggoy,9.336510291290791
meninggalkan,9.336510291290791
menikahi,9.336510291290791
menikah,9.336510291290791
meni,9.336510291290791
mengurangi,9.336510291290791
mengurang,9.336510291290791
menguntungkan,9.336510291290791
mengulik,9.336510291290791
menguli,9.336510291290791
mengucapkannselamat,9.336510291290791
menguca,9.336510291290791
mengsedih,9.336510291290791
mengpagi,9.336510291290791
mengejar,9.336510291290791
mengedan,9.336510291290791
mengecewakan,9.336510291290791
mengecet,9.336510291290791
menderita,9.336510291290791
mendengarnya,9.336510291290791
mendengarkan,9.336510291290791
mendekati,9.336510291290791
mendapatkannya,9.336510291290791
mendalami,9.336510291290791
mendaki,9.336510291290791
mendaftar,9.336510291290791
mencurry,9.336510291290791
mencurigkan,9.336510291290791
mencoret,9.336510291290791
mencium,9.336510291290791
mencegah,9.336510291290791
menca,9.336510291290791
menaungi,9.336510291290791
menargetkan,9.336510291290791
menangkap,9.336510291290791
menamatkan,9.336510291290791
menakutkan,9.336510291290791
menaik,9.336510291290791
menahan,9.336510291290791
menagih,9.336510291290791
menabung,9.336510291290791
memulihkan,9.336510291290791
memula,9.336510291290791
mempromosikan,9.336510291290791
memproduksi,9.336510291290791
memposting,9.336510291290791
memperingati,9.336510291290791
mendokseh,9.336510291290791
menyakitiiquuuuuu,9.336510291290791
mendownload,9.336510291290791
menebar,9.336510291290791
mengcarry,9.336510291290791
mengbadut,9.336510291290791
mengawali,9.336510291290791
mengatakannya,9.336510291290791
mengatakan,9.336510291290791
mengasut,9.336510291290791
mengasuh,9.336510291290791
mengarungi,9.336510291290791
mengartikan,9.336510291290791
mengapresiasi,9.336510291290791
mengape,9.336510291290791
menganggur,9.336510291290791
mengandung,9.336510291290791
mengambil,9.336510291290791
mengamati,9.336510291290791
mengakali,9.336510291290791
mengagumkan,9.336510291290791
mengadakan,9.336510291290791
mengabdi,9.336510291290791
menerus,9.336510291290791
menerimanya,9.336510291290791
menerawang,9.336510291290791
menerapkan,9.336510291290791
menentukan,9.336510291290791
menentang,9.336510291290791
menemaniku,9.336510291290791
zzzz,9.336510291290791
menema,9.336510291290791
menebus,9.336510291290791
mendung,9.336510291290791
nanyain,9.336510291290791
nanyways,9.336510291290791
naoikakitsuna,9.336510291290791
niih,9.336510291290791
nihhnkalian,9.336510291290791
nihhn,9.336510291290791
nihhhnyuk,9.336510291290791
nihhh,9.336510291290791
nihan,9.336510291290791
nightmares,9.336510291290791
nightmare,9.336510291290791
nightcrow,9.336510291290791
nidul,9.336510291290791
nico,9.336510291290791
nickverse,9.336510291290791
nick,9.336510291290791
nijiart,9.336510291290791
nichhh,9.336510291290791
nicee,9.336510291290791
nibispaintwipvtuberid,9.336510291290791
nibel,9.336510291290791
niatan,9.336510291290791
nhum,9.336510291290791
nhri,9.336510291290791
nhoshinnara,9.336510291290791
nhooh,9.336510291290791
nhololiveyagooaeruseni,9.336510291290791
nhololiverisuartartmedibangpaint,9.336510291290791
nhololiveen,9.336510291290791
nholocure,9.336510291290791
nhoaammzzz,9.336510291290791
niceeeeee,9.336510291290791
nijiid,9.336510291290791
nikaahhhh,9.336510291290791
nikah,9.336510291290791
njad,9.336510291290791
njaa,9.336510291290791
nj,9.336510291290791
nitip,9.336510291290791
nirvana,9.336510291290791
nirofi,9.336510291290791
nioforia,9.336510291290791
ninuyasha,9.336510291290791
ninstagram,9.336510291290791
ninkaela,9.336510291290791
niniy,9.336510291290791
ninilah,9.336510291290791
ningatan,9.336510291290791
ninformasi,9.336510291290791
nindonesian,9.336510291290791
ninart,9.336510291290791
nimbun,9.336510291290791
nimbulin,9.336510291290791
nima,9.336510291290791
nillustraybae,9.336510291290791
nillustration,9.336510291290791
nikzz,9.336510291290791
nikotty,9.336510291290791
nikmatin,9.336510291290791
nikmati,9.336510291290791
nikmad,9.336510291290791
niki,9.336510291290791
nikan,9.336510291290791
nikahin,9.336510291290791
nho,9.336510291290791
njake,9.336510291290791
nhmmm,9.336510291290791
nhint,9.336510291290791
ngoceh,9.336510291290791
ngobatin,9.336510291290791
ngne,9.336510291290791
ngmng,9.336510291290791
ngmn,9.336510291290791
nglunjak,9.336510291290791
nglad,9.336510291290791
ngl,9.336510291290791
ngko,9.336510291290791
ngirimnya,9.336510291290791
ngiri,9.336510291290791
ngira,9.336510291290791
ngini,9.336510291290791
ngodein,9.336510291290791
nginep,9.336510291290791
ngimna,9.336510291290791
ngimanaaa,9.336510291290791
ngilu,9.336510291290791
ngilangin,9.336510291290791
ngiket,9.336510291290791
ngigou,9.336510291290791
ngidam,9.336510291290791
nghav,9.336510291290791
nggambar,9.336510291290791
nggajdi,9.336510291290791
ngg,9.336510291290791
ngevalo,9.336510291290791
ngeutaite,9.336510291290791
ngimpiin,9.336510291290791
ngomongnya,9.336510291290791
ngong,9.336510291290791
ngono,9.336510291290791
nhehe,9.336510291290791
nhayukk,9.336510291290791
nhayuk,9.336510291290791
nhaven,9.336510291290791
nhavegood,9.336510291290791
nhave,9.336510291290791
nhati,9.336510291290791
nhashtag,9.336510291290791
nharuna,9.336510291290791
nhanya,9.336510291290791
nhallowww,9.336510291290791
nhallo,9.336510291290791
nhalal,9.336510291290791
nhadiahnya,9.336510291290791
ngusap,9.336510291290791
ngurusinnya,9.336510291290791
ngurusin,9.336510291290791
ngurus,9.336510291290791
ngumrat,9.336510291290791
ngumpul,9.336510291290791
ngulang,9.336510291290791
nguenggggggggg,9.336510291290791
ngreat,9.336510291290791
ngraphiccc,9.336510291290791
ngrafik,9.336510291290791
ngpp,9.336510291290791
ngorbanin,9.336510291290791
ngoodluck,9.336510291290791
ngontrak,9.336510291290791
nhiraart,9.336510291290791
njanji,9.336510291290791
njiink,9.336510291290791
njing,9.336510291290791
nmenanyakan,9.336510291290791
nmememaha,9.336510291290791
nmembuat,9.336510291290791
nmembersihkan,9.336510291290791
nmekarbersamamu,9.336510291290791
nmeet,9.336510291290791
nme,9.336510291290791
nmbe,9.336510291290791
nmayan,9.336510291290791
nmataram,9.336510291290791
nmasih,9.336510291290791
nmasamaaaaaa,9.336510291290791
nmantep,9.336510291290791
nmengaji,9.336510291290791
nmangatttt,9.336510291290791
nmana,9.336510291290791
nmalming,9.336510291290791
nmalamjumat,9.336510291290791
nmalah,9.336510291290791
nmakanya,9.336510291290791
nmakan,9.336510291290791
nmailivestreamn,9.336510291290791
nmabar,9.336510291290791
nmaapkeunnn,9.336510291290791
nmaap,9.336510291290791
nmaaciw,9.336510291290791
nlumayan,9.336510291290791
nlucu,9.336510291290791
nmandalika,9.336510291290791
nmengenai,9.336510291290791
nmenjadi,9.336510291290791
nmenunggu,9.336510291290791
nnendoroid,9.336510291290791
nnemutakayuta,9.336510291290791
nnekoyamabatu,9.336510291290791
nnamaku,9.336510291290791
nmythialive,9.336510291290791
nmulailah,9.336510291290791
nmulai,9.336510291290791
nmudah,9.336510291290791
nmua,9.336510291290791
nmotongnya,9.336510291290791
nmoona,9.336510291290791
nmonggo,9.336510291290791
nmon,9.336510291290791
nmomoten,9.336510291290791
nmolly,9.336510291290791
nmoga,9.336510291290791
nmngkn,9.336510291290791
nmmmm,9.336510291290791
nmizuchi,9.336510291290791
nmisalnya,9.336510291290791
nmisal,9.336510291290791
nmion,9.336510291290791
nmin,9.336510291290791
nmimin,9.336510291290791
nmikaasuma,9.336510291290791
nmie,9.336510291290791
nmet,9.336510291290791
nmerci,9.336510291290791
nmerchandise,9.336510291290791
nlu,9.336510291290791
nlove,9.336510291290791
nlotten,9.336510291290791
nlong,9.336510291290791
nkobokan,9.336510291290791
nkoboiboy,9.336510291290791
nkiraluart,9.336510291290791
nkirain,9.336510291290791
nking,9.336510291290791
nkiaradbirbdayhololive,9.336510291290791
nkfp,9.336510291290791
nkevinvangardo,9.336510291290791
nketika,9.336510291290791
nkesel,9.336510291290791
nkepalanya,9.336510291290791
nkenapaa,9.336510291290791
nkeitakeiko,9.336510291290791
nkealakovalskia,9.336510291290791
nke,9.336510291290791
nkayaknya,9.336510291290791
nkatanya,9.336510291290791
nkasseufstream,9.336510291290791
nkarenya,9.336510291290791
nkaraoke,9.336510291290791
nkan,9.336510291290791
nkamiyarts,9.336510291290791
nkami,9.336510291290791
nkam,9.336510291290791
nkalimat,9.336510291290791
nkak,9.336510291290791
nka,9.336510291290791
njujutsukaisen,9.336510291290791
njirrr,9.336510291290791
nkocak,9.336510291290791
ngetwit,9.336510291290791
nkok,9.336510291290791
nkonteksnya,9.336510291290791
nlivestream,9.336510291290791
nlineart,9.336510291290791
nlike,9.336510291290791
nliat,9.336510291290791
nli,9.336510291290791
nletto,9.336510291290791
nletsgo,9.336510291290791
nlet,9.336510291290791
nlanjutkan,9.336510291290791
nlanjutin,9.336510291290791
nlanggeng,9.336510291290791
nlama,9.336510291290791
nlam,9.336510291290791
nlain,9.336510291290791
nlagi,9.336510291290791
nl,9.336510291290791
nkyk,9.336510291290791
nkyaaa,9.336510291290791
nkureiji,9.336510291290791
nkumosuki,9.336510291290791
nkuma,9.336510291290791
nkuliah,9.336510291290791
nkukalive,9.336510291290791
nkudanya,9.336510291290791
nku,9.336510291290791
nkronii,9.336510291290791
nkoro,9.336510291290791
nkoraokami,9.336510291290791
nkontennya,9.336510291290791
nkoneksi,9.336510291290791
ngetes,9.336510291290791
ngeteh,9.336510291290791
ngestuck,9.336510291290791
ndeadline,9.336510291290791
nde,9.336510291290791
ndari,9.336510291290791
ndang,9.336510291290791
ndalam,9.336510291290791
ndak,9.336510291290791
ndaging,9.336510291290791
ncuriga,9.336510291290791
ncurhatt,9.336510291290791
nconlang,9.336510291290791
ncommish,9.336510291290791
ncollabkawan,9.336510291290791
ncntoh,9.336510291290791
ndeath,9.336510291290791
nclassroom,9.336510291290791
nchikakameria,9.336510291290791
nchibi,9.336510291290791
nchar,9.336510291290791
ncewe,9.336510291290791
nceriya,9.336510291290791
ncepetan,9.336510291290791
ncek,9.336510291290791
ncebo,9.336510291290791
ncatat,9.336510291290791
ncanda,9.336510291290791
ncampur,9.336510291290791
nbuyungupi,9.336510291290791
nburuan,9.336510291290791
nchill,9.336510291290791
ndebut,9.336510291290791
ndeleng,9.336510291290791
ndengan,9.336510291290791
nei,9.336510291290791
nehhh,9.336510291290791
negosiasi,9.336510291290791
negaransama,9.336510291290791
neessan,9.336510291290791
neesan,9.336510291290791
neeee,9.336510291290791
needy,9.336510291290791
need,9.336510291290791
nebar,9.336510291290791
nebak,9.336510291290791
ndut,9.336510291290791
ndulu,9.336510291290791
nduitnya,9.336510291290791
ndrawmei,9.336510291290791
ndota,9.336510291290791
ndorimii,9.336510291290791
ndonesia,9.336510291290791
ndon,9.336510291290791
ndk,9.336510291290791
nditungguu,9.336510291290791
nditawarin,9.336510291290791
ndipakai,9.336510291290791
ndimasukin,9.336510291290791
ndiganti,9.336510291290791
ndia,9.336510291290791
ndevano,9.336510291290791
nder,9.336510291290791
ndepan,9.336510291290791
nbukiyouna,9.336510291290791
nbro,9.336510291290791
nbotak,9.336510291290791
nbosan,9.336510291290791
nawar,9.336510291290791
nawal,9.336510291290791
navarraclementia,9.336510291290791
natsuminie,9.336510291290791
national,9.336510291290791
natau,9.336510291290791
nasumart,9.336510291290791
nasssjjkkkkkkkggsbrrrtkdkwk,9.336510291290791
nasmr,9.336510291290791
naskargreshaqi,9.336510291290791
nasheed,9.336510291290791
nasgor,9.336510291290791
nasbelalbarea,9.336510291290791
nasal,9.336510291290791
narukami,9.336510291290791
nartorei,9.336510291290791
nartistontwitter,9.336510291290791
nart,9.336510291290791
narik,9.336510291290791
narenaofvalor,9.336510291290791
narakan,9.336510291290791
nara,9.336510291290791
naprilive,9.336510291290791
napril,9.336510291290791
naplive,9.336510291290791
napi,9.336510291290791
napemobile,9.336510291290791
napas,9.336510291290791
naowkaowkwowkwowk,9.336510291290791
nawas,9.336510291290791
nek,9.336510291290791
nawokawokawokawok,9.336510291290791
nazekk,9.336510291290791
nbojing,9.336510291290791
nboblok,9.336510291290791
nbirthday,9.336510291290791
nbig,9.336510291290791
nbiasakan,9.336510291290791
nbi,9.336510291290791
nbesoknya,9.336510291290791
nberumur,9.336510291290791
nbermain,9.336510291290791
nberhubung,9.336510291290791
nberesin,9.336510291290791
nberbagi,9.336510291290791
nbeliin,9.336510291290791
nbelanja,9.336510291290791
nbelajarnyunda,9.336510291290791
nbday,9.336510291290791
nbbe,9.336510291290791
nbattle,9.336510291290791
nbatosai,9.336510291290791
nbarusan,9.336510291290791
nbareng,9.336510291290791
nbanyak,9.336510291290791
nbantu,9.336510291290791
nbantai,9.336510291290791
nbang,9.336510291290791
nbalek,9.336510291290791
nbaguslah,9.336510291290791
nbaecenzo,9.336510291290791
nazi,9.336510291290791
nayok,9.336510291290791
mamaku,9.336510291290791
nekad,9.336510291290791
nekoyama,9.336510291290791
ngeharemm,9.336510291290791
ngehajar,9.336510291290791
ngeh,9.336510291290791
ngegrind,9.336510291290791
ngegas,9.336510291290791
ngegame,9.336510291290791
ngegambarinnjadi,9.336510291290791
ngegabut,9.336510291290791
ngefra,9.336510291290791
ngeeeeeeenggnkobokanaeru,9.336510291290791
ngedit,9.336510291290791
ngecover,9.336510291290791
